datasetId,splitName,sourceType,trackId,engine,durationSeconds,usedLearned,fallbackReason,rootAccuracy,majorMinorAccuracy,detailedAccuracy,noChordPrecision,noChordRecall,noChordF1,fragmentationRate,predictedRegionCount,regionsPerMinute,veryShortRegionCount,oneWindowRegionCount,oneWindowRegionRate,veryShortRegionRate,flickerEventCount,meanAbsoluteBoundaryErrorMs,medianAbsoluteBoundaryErrorMs,meanSignedBoundaryErrorMs,boundariesWithin100ms,boundariesWithin250ms,boundariesWithin500ms,boundariesWithin1000ms,mlOverrideCountVsRule,percentRuleWindowsChangedByMl,ruleMlAgreementRate,averageEffectiveLearnedWeight,averageLearnedEntropy,runtimePerAudioMinuteSeconds,peakMemoryMiB
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN2-166-Ab_solo,rule-only,23.13002267573696,false,,0.247574,0.062508,0,0,0,0,0.357143,8,20.75227,0,0,0,0,0,953.713,594.812,-85.687,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.6923076923076923,,,,,,0.882835,311.105
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN2-166-Ab_solo,observation-hybrid,23.13002267573696,true,,0.247574,0.062508,0,0,0,0,0.357143,8,20.75227,0,0,0,0,0,953.713,594.812,-85.687,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.6923076923076923,0,0,0.11864406779661017,0,0.5054063500138672,1.50478,347.81
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN2-166-Ab_solo,ml-only,23.13002267573696,true,,0.201622,0.140995,0.140995,0,0,0,0.5,8,20.75227,0,0,0,0,0,716.623,641.396,-109.537,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.6923076923076923,,,,,,0.493718,347.996
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN2-166-Ab_solo,legacy-region-hybrid,23.13002267573696,true,,0.247574,0.062508,0,0,0,0,0.357143,8,20.75227,0,0,0,0,0,953.713,594.812,-85.687,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.6923076923076923,,,,,,0.991867,347.996
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN3-119-G_comp,rule-only,32.26321995464853,false,,0.377415,0.377415,0.377415,0,0,0,0.4375,10,18.597039,0,0,0,0,0,1435.339,575.22,891.76,0.13333333333333333,0.3333333333333333,0.4666666666666667,0.5333333333333333,,,,,,0.819634,329.871
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN3-119-G_comp,observation-hybrid,32.26321995464853,true,,0.468563,0.468563,0.468563,0,0,0,0.5625,11,20.456743,0,0,0,0,0,764.064,159.22,91.76,0.3333333333333333,0.5333333333333333,0.6,0.6666666666666666,7,0.109375,0.515625,0.04792120835178718,0.3096742541273329,1.372892,329.871
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN3-119-G_comp,ml-only,32.26321995464853,true,,0.426004,0.426004,0.426004,0,0,0,0.4375,8,14.877631,0,0,0,0,0,1453.577,1583.229,367.043,0.13333333333333333,0.26666666666666666,0.4,0.4666666666666667,,,,,,0.487668,329.871
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN3-119-G_comp,legacy-region-hybrid,32.26321995464853,true,,0.377415,0.377415,0.377415,0,0,0,0.4375,10,18.597039,0,0,0,0,0,1435.339,575.22,891.76,0.13333333333333333,0.3333333333333333,0.4666666666666667,0.5333333333333333,,,,,,0.925712,329.871
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN3-119-G_solo,rule-only,32.26321995464853,false,,0.062511,0.062511,0.062511,0,0,0,0.25,5,9.29852,0,0,0,0,0,3017.904,2045.58,-2128.467,0.06666666666666667,0.06666666666666667,0.2,0.26666666666666666,,,,,,0.818265,340.194
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN3-119-G_solo,observation-hybrid,32.26321995464853,true,,0.062511,0.062511,0.062511,0,0,0,0.25,5,9.29852,0,0,0,0,0,3017.904,2045.58,-2128.467,0.06666666666666667,0.06666666666666667,0.2,0.26666666666666666,0,0,0.25,0.019719569349202465,0.4080568000259688,1.374842,343.947
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN3-119-G_solo,ml-only,32.26321995464853,true,,0.22937,0.206657,0.206657,0,0,0,0.3125,6,11.158224,0,0,0,0,0,2216.954,1399.781,1183.784,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.3333333333333333,,,,,,0.488821,344.204
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN3-119-G_solo,legacy-region-hybrid,32.26321995464853,true,,0.062511,0.062511,0.062511,0,0,0,0.25,5,9.29852,0,0,0,0,0,3017.904,2045.58,-2128.467,0.06666666666666667,0.06666666666666667,0.2,0.26666666666666666,,,,,,0.928045,344.204
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN3-154-E_comp,rule-only,24.93201814058957,false,,0.603177,0.603177,0.603177,0,0,0,0.6875,15,36.098187,0,0,0,0,0,347.893,244.218,-109.94,0.2,0.5333333333333333,0.8666666666666667,0.8666666666666667,,,,,,0.944062,336.563
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN3-154-E_comp,observation-hybrid,24.93201814058957,true,,0.706043,0.706043,0.706043,0,0,0,0.75,16,38.504733,0,0,0,0,0,212.794,203.224,-109.94,0.3333333333333333,0.6666666666666666,1,1,7,0.109375,0.3968253968253968,0.038912101964206046,0.3418134084991907,1.630047,336.563
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN3-154-E_comp,ml-only,24.93201814058957,true,,0.808397,0.493875,0.493875,0,0,0,0.75,16,38.504733,0,0,0,0,0,240.137,325.154,216.957,0.3333333333333333,0.4666666666666667,1,1,,,,,,0.486385,336.563
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN3-154-E_comp,legacy-region-hybrid,24.93201814058957,true,,0.603177,0.603177,0.603177,0,0,0,0.6875,15,36.098187,0,0,0,0,0,347.893,244.218,-109.94,0.2,0.5333333333333333,0.8666666666666667,0.8666666666666667,,,,,,1.052455,336.563
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN3-154-E_solo,rule-only,24.93201814058957,false,,0.039066,0.027565,0.027565,0,0,0,0.3125,6,14.439275,0,0,0,0,0,1518.473,1374.182,52.597,0,0.13333333333333333,0.26666666666666666,0.3333333333333333,,,,,,0.937945,358.413
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN3-154-E_solo,observation-hybrid,24.93201814058957,true,,0.039066,0.027565,0.027565,0,0,0,0.3125,6,14.439275,0,0,0,0,0,1518.473,1374.182,52.597,0,0.13333333333333333,0.26666666666666666,0.3333333333333333,0,0,0.1111111111111111,0,0.4937001445614101,1.614831,358.413
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN3-154-E_solo,ml-only,24.93201814058957,true,,0.123036,0.123036,0.123036,0,0,0,0.5,9,21.658912,0,0,0,0,0,855.603,641.403,83.612,0,0.13333333333333333,0.4,0.6666666666666666,,,,,,0.484684,358.413
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN3-154-E_solo,legacy-region-hybrid,24.93201814058957,true,,0.039066,0.027565,0.027565,0,0,0,0.3125,6,14.439275,0,0,0,0,0,1518.473,1374.182,52.597,0,0.13333333333333333,0.26666666666666666,0.3333333333333333,,,,,,1.043897,358.413
